seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr18	8609262	8609344	83	*	X7160	201475	8609443	8639380	29938	+	98	upstream	98	RAB12
chr18	9102743	9102817	75	*	X7162	4729	9102628	9134343	31716	+	0	inside	114	NDUFV2
chr18	9136474	9136626	153	*	X7163	23253	9136751	9285983	149233	+	124	upstream	124	ANKRD12
chr18	10525954	10526057	104	*	X7164	8774	10525873	10552766	26894	+	0	inside	80	NAPG
chr18	11689022	11689261	240	*	X7165	2774	11689014	11885683	196670	+	0	inside	7	GNAL
chr18	11851242	11851301	60	*	X7166	57132	11851389	11854448	3060	+	87	upstream	87	CHMP1B
chr18	11851389	11851436	48	*	X7167	57132	11851389	11854448	3060	+	0	inside	0	CHMP1B
chr18	11851448	11851463	16	*	X7168	57132	11851389	11854448	3060	+	0	inside	58	CHMP1B
chr18	11980696	11980712	17	*	X7169	3613	11981427	12030885	49459	+	714	upstream	714	IMPA2
chr18	11981164	11981187	24	*	X7170	3613	11981427	12030885	49459	+	239	upstream	239	IMPA2
chr18	12658721	12658735	15	*	X7173	56907	12446511	12657912	211402	-	808	upstream	808	SPIRE1
chr18	12658721	12658735	15	*	X7173	56984	12658738	12725739	67002	+	2	upstream	2	PSMG2
chr18	12702571	12702796	226	*	X7174	79959	12661955	12702776	40822	-	0	overlapStart	0	CEP76
chr18	12703092	12703148	57	*	X7175	79959	12661955	12702776	40822	-	315	upstream	315	CEP76
chr18	12884144	12884169	26	*	X7176	5771	12785477	12884334	98858	-	0	inside	164	PTPN2
chr18	12991325	12991349	25	*	X7180	55125	12991361	13125051	133691	+	11	upstream	11	CEP192
chr18	12991371	12991500	130	*	X7181	55125	12991361	13125051	133691	+	0	inside	9	CEP192
chr18	13726637	13726684	48	*	X7182	125228	13663346	13726591	63246	-	45	upstream	45	FAM210A
chr18	13726637	13726684	48	*	X7182	8731	13726704	13764554	37851	+	19	upstream	19	RNMT
chr18	13726713	13726739	27	*	X7183	125228	13663346	13726591	63246	-	121	upstream	121	FAM210A
chr18	13726713	13726739	27	*	X7183	8731	13726704	13764554	37851	+	0	inside	8	RNMT
chr18	13726762	13726781	20	*	X7184	125228	13663346	13726591	63246	-	170	upstream	170	FAM210A
chr18	13726762	13726781	20	*	X7184	8731	13726704	13764554	37851	+	0	inside	57	RNMT
chr18	18691704	18691718	15	*	X7185	6093	18529703	18691812	162110	-	0	inside	93	ROCK1
chr18	19180534	19180770	237	*	X7186	114799	19109262	19180693	71432	-	0	overlapStart	0	ESCO1
chr18	19180918	19180931	14	*	X7187	114799	19109262	19180693	71432	-	224	upstream	224	ESCO1
chr18	19181037	19181048	12	*	X7188	114799	19109262	19180693	71432	-	343	upstream	343	ESCO1
chr18	19181065	19181082	18	*	X7189	114799	19109262	19180693	71432	-	371	upstream	371	ESCO1
chr18	19192130	19192527	398	*	X7190	6632	19192260	19210208	17949	+	0	overlapStart	0	SNRPD1
chr18	21166567	21166567	1	*	X7193	4864	21108363	21166581	58219	-	0	inside	13	NPC1
chr18	21977939	21978038	100	*	X7195	114876	21742011	21977833	235823	-	105	upstream	105	OSBPL1A
chr18	22006301	22006324	24	*	X7196	55364	22006609	22033494	26886	+	284	upstream	284	IMPACT
chr18	22006351	22006361	11	*	X7197	55364	22006609	22033494	26886	+	247	upstream	247	IMPACT
chr18	22006455	22006505	51	*	X7198	55364	22006609	22033494	26886	+	103	upstream	103	IMPACT
chr18	22006556	22006576	21	*	X7199	55364	22006609	22033494	26886	+	32	upstream	32	IMPACT
chr18	22006889	22006966	78	*	X7200	55364	22006609	22033494	26886	+	0	inside	279	IMPACT
chr18	23670827	23670871	45	*	X7205	6760	23596217	23671164	74948	-	0	inside	292	SS18
chr18	23806393	23806667	275	*	X7206	6875	23806409	23971650	165242	+	0	overlapStart	0	TAF4B
chr18	23806237	23806278	42	*	X7207	6875	23806409	23971650	165242	+	130	upstream	130	TAF4B
chr18	24237202	24237213	12	*	X7209	284252	24034874	24237365	202492	-	0	inside	151	KCTD1
chr18	29078257	29078351	95	*	X7212	1829	29078027	29128814	50788	+	0	inside	229	DSG2
chr18	29264199	29264451	253	*	X7213	9331	29202209	29264686	62478	-	0	inside	234	B4GALT6
chr18	29264501	29264512	12	*	X7214	9331	29202209	29264686	62478	-	0	inside	173	B4GALT6
chr18	29522983	29523069	87	*	X7215	22878	29409136	29523099	113964	-	0	inside	29	TRAPPC8
chr18	29598558	29598996	439	*	X7216	54941	29598445	29653154	54710	+	0	inside	112	RNF125
chr18	30051105	30051129	25	*	X7218	64762	29843484	30050447	206964	-	657	upstream	657	GAREM1
chr18	30051187	30051200	14	*	X7219	64762	29843484	30050447	206964	-	739	upstream	739	GAREM1
chr18	32073038	32073108	71	*	X7220	1837	32073254	32471808	398555	+	145	upstream	145	DTNA
chr18	32073120	32073332	213	*	X7221	1837	32073254	32471808	398555	+	0	overlapStart	0	DTNA
chr18	32821044	32821057	14	*	X7222	84307	32820994	32847097	26104	+	0	inside	49	ZNF397
chr18	32821092	32821132	41	*	X7223	84307	32820994	32847097	26104	+	0	inside	97	ZNF397
chr18	32870170	32870440	271	*	X7224	100101467	32831023	32870196	39174	-	0	overlapStart	0	ZSCAN30
chr18	32870170	32870440	271	*	X7224	10778	32870236	32890730	20495	+	0	overlapStart	0	ZNF271P
chr18	32924390	32924482	93	*	X7226	7572	32912178	32924426	12249	-	0	overlapStart	0	ZNF24
chr18	33077575	33078101	527	*	X7227	125476	33033290	33077955	44666	-	0	overlapStart	0	INO80C
chr18	33078131	33078142	12	*	X7228	125476	33033290	33077955	44666	-	175	upstream	175	INO80C
chr18	33552394	33552410	17	*	X7229	83608	33552588	33559250	6663	+	177	upstream	177	C18orf21
chr18	33552644	33552766	123	*	X7230	83608	33552588	33559250	6663	+	0	inside	55	C18orf21
chr18	33709167	33709202	36	*	X7231	25800	33688494	33709357	20864	-	0	inside	154	SLC39A6
chr18	33709167	33709202	36	*	X7231	55250	33709837	33754688	44852	+	634	upstream	634	ELP2
chr18	33709418	33709485	68	*	X7232	25800	33688494	33709357	20864	-	60	upstream	60	SLC39A6
chr18	33709418	33709485	68	*	X7232	55250	33709837	33754688	44852	+	351	upstream	351	ELP2
chr18	33709746	33709890	145	*	X7233	25800	33688494	33709357	20864	-	388	upstream	388	SLC39A6
chr18	33709746	33709890	145	*	X7233	55250	33709837	33754688	44852	+	0	overlapStart	0	ELP2
chr18	34408630	34408662	33	*	X7234	57536	34409080	34805288	396209	+	417	upstream	417	KIAA1328
chr18	34408712	34408723	12	*	X7235	57536	34409080	34805288	396209	+	356	upstream	356	KIAA1328
chr18	39535051	39535093	43	*	X7236	5289	39535199	39661446	126248	+	105	upstream	105	PIK3C3
chr18	39535107	39535158	52	*	X7237	5289	39535199	39661446	126248	+	40	upstream	40	PIK3C3
chr18	43753907	43754108	202	*	X7239	147339	43753988	43846955	92968	+	0	overlapStart	0	C18orf25
chr18	44676607	44676650	44	*	X7241	84064	44633781	44676871	43091	-	0	inside	220	HDHD2
chr18	44676674	44676686	13	*	X7242	84064	44633781	44676871	43091	-	0	inside	184	HDHD2
chr18	44676730	44676755	26	*	X7243	84064	44633781	44676871	43091	-	0	inside	115	HDHD2
chr18	46986927	46987243	317	*	X7248	54808	46570172	46987079	416908	-	0	overlapStart	0	DYM
chr18	47013561	47013842	282	*	X7249	100302257	47013743	47013792	50	+	0	includeFeature	0	MIR1539
chr18	47013561	47013842	282	*	X7249	497661	47007548	47013644	6097	-	0	overlapStart	0	C18orf32
chr18	47018674	47018824	151	*	X7250	100526842	47007548	47018935	11388	-	0	inside	110	RPL17-C18orf32
chr18	47018674	47018824	151	*	X7250	26790	47018034	47018099	66	-	574	upstream	574	SNORD58B
chr18	47018674	47018824	151	*	X7250	26791	47017653	47017717	65	-	956	upstream	956	SNORD58A
chr18	47018674	47018824	151	*	X7250	6139	47014851	47018935	4085	-	0	inside	110	RPL17
chr18	47814428	47814515	88	*	X7253	30827	47808713	47814692	5980	-	0	inside	176	CXXC1
chr18	51750917	51751037	121	*	X7254	8932	51677971	51751158	73188	-	0	inside	120	MBD2
chr18	51751170	51751180	11	*	X7255	8932	51677971	51751158	73188	-	11	upstream	11	MBD2
chr18	51795849	51795870	22	*	X7256	11201	51795849	51824604	28756	+	0	inside	0	POLI
chr18	57026348	57026566	219	*	X7262	3998	56995056	57026508	31453	-	0	overlapStart	0	LMAN1
chr18	57567281	57567363	83	*	X7263	5366	57567192	57571538	4347	+	0	inside	88	PMAIP1
chr18	61034859	61035051	193	*	X7264	2531	60994971	61034506	39536	-	352	upstream	352	KDSR
chr18	67067666	67067737	72	*	X7265	220164	67068284	67516322	448039	+	546	upstream	546	DOK6
chr18	67872764	67873212	449	*	X7266	25914	67671043	67872962	201920	-	0	overlapStart	0	RTTN
chr18	67873339	67873400	62	*	X7267	25914	67671043	67872962	201920	-	376	upstream	376	RTTN
chr18	71815591	71815612	22	*	X7268	201456	71740588	71815100	74513	-	490	upstream	490	FBXO15
chr18	71815591	71815612	22	*	X7268	29090	71815746	71826204	10459	+	133	upstream	133	TIMM21
chr18	71815894	71815950	57	*	X7269	201456	71740588	71815100	74513	-	793	upstream	793	FBXO15
chr18	71815894	71815950	57	*	X7269	29090	71815746	71826204	10459	+	0	inside	147	TIMM21
chr19	506866	506969	104	*	X7273	91978	507497	519654	12158	+	527	upstream	527	TPGS1
chr19	507206	507297	92	*	X7274	91978	507497	519654	12158	+	199	upstream	199	TPGS1
chr19	507460	507629	170	*	X7275	91978	507497	519654	12158	+	0	overlapStart	0	TPGS1
chr19	633715	633727	13	*	X7280	5442	617223	633568	16346	-	146	upstream	146	POLRMT
chr19	796983	797225	243	*	X7283	5725	797392	812327	14936	+	166	upstream	166	PTBP1
chr19	893348	893779	432	*	X7284	10025	867962	893218	25257	-	129	upstream	129	MED16
chr19	925483	925545	63	*	X7285	1820	926037	972803	46767	+	491	upstream	491	ARID3A
chr19	984316	984487	172	*	X7286	57418	984328	994569	10242	+	0	overlapStart	0	WDR18
chr19	1021353	1021893	541	*	X7287	91304	1009650	1021141	11492	-	211	upstream	211	TMEM259
chr19	1095401	1095421	21	*	X7288	5434	1086578	1095391	8814	-	9	upstream	9	POLR2E
chr19	1269296	1269385	90	*	X7290	1153	1269267	1274439	5173	+	0	inside	28	CIRBP
chr19	1275807	1275829	23	*	X7291	55009	1275520	1279243	3724	+	0	inside	286	FAM174C
chr19	1383412	1383993	582	*	X7293	374291	1383526	1395588	12063	+	0	overlapStart	0	NDUFS7
chr19	1438300	1438569	270	*	X7294	6209	1438363	1440492	2130	+	0	overlapStart	0	RPS15
chr19	1605564	1605676	113	*	X7297	10975	1597154	1605483	8330	-	80	upstream	80	UQCR11
chr19	1652736	1652918	183	*	X7300	6929	1609289	1652328	43040	-	407	upstream	407	TCF3
chr19	1905160	1905191	32	*	X7301	113178	1905371	1926012	20642	+	179	upstream	179	SCAMP4
chr19	1905160	1905191	32	*	X7301	113179	1905371	1913446	8076	+	179	upstream	179	ADAT3
chr19	2052647	2052756	110	*	X7303	2872	2037470	2051243	13774	-	1403	upstream	1403	MKNK2
chr19	2096053	2096288	236	*	X7304	113177	2096868	2099583	2716	+	579	upstream	579	IZUMO4
chr19	2096053	2096288	236	*	X7304	126308	2071035	2096269	25235	-	0	overlapStart	0	MOB3A
chr19	2269493	2269739	247	*	X7306	4946	2269520	2273487	3968	+	0	overlapStart	0	OAZ1
chr19	2269493	2269739	247	*	X7306	56928	2269520	2355100	85581	+	0	overlapStart	0	SPPL2B
chr19	2328400	2328610	211	*	X7307	51690	2321520	2328614	7095	-	0	inside	3	LSM7
chr19	2427548	2427890	343	*	X7308	26517	2425622	2427875	2254	-	0	overlapStart	0	TIMM13
chr19	2476082	2476228	147	*	X7310	4616	2476123	2478257	2135	+	0	overlapStart	0	GADD45B
chr19	2783596	2783645	50	*	X7315	6449	2754712	2783354	28643	-	241	upstream	241	SGTA
chr19	2783596	2783645	50	*	X7315	7064	2785506	2813599	28094	+	1860	upstream	1860	THOP1
chr19	2785221	2785231	11	*	X7316	6449	2754712	2783354	28643	-	1866	upstream	1866	SGTA
chr19	2785221	2785231	11	*	X7316	7064	2785506	2813599	28094	+	274	upstream	274	THOP1
chr19	3500540	3500860	321	*	X7317	83475	3490819	3500938	10120	-	0	inside	77	DOHH
chr19	3506068	3506157	90	*	X7318	51343	3506295	3536755	30461	+	137	upstream	137	FZR1
chr19	3762596	3762610	15	*	X7320	116541	3762665	3767563	4899	+	54	upstream	54	MRPL54
chr19	3762596	3762610	15	*	X7320	9546	3750771	3761673	10903	-	922	upstream	922	APBA3
chr19	3985110	3985677	568	*	X7321	1938	3976054	3985461	9408	-	0	overlapStart	0	EEF2
chr19	4182323	4182355	33	*	X7323	170961	4183351	4224811	41461	+	995	upstream	995	ANKRD24
chr19	4182323	4182355	33	*	X7323	51548	4174106	4182596	8491	-	0	inside	240	SIRT6
chr19	4182452	4182596	145	*	X7324	170961	4183351	4224811	41461	+	754	upstream	754	ANKRD24
chr19	4182452	4182596	145	*	X7324	51548	4174106	4182596	8491	-	0	inside	0	SIRT6
chr19	4246953	4247031	79	*	X7325	55702	4247111	4269085	21975	+	79	upstream	79	YJU2
chr19	4457824	4458103	280	*	X7330	80700	4445003	4457791	12789	-	32	upstream	32	UBXN6
chr19	4670221	4670364	144	*	X7331	56005	4657557	4670415	12859	-	0	inside	50	MYDGF
chr19	4723959	4724296	338	*	X7332	91039	4675244	4723855	48612	-	103	upstream	103	DPP9
chr19	4724555	4724700	146	*	X7333	91039	4675244	4723855	48612	-	699	upstream	699	DPP9
chr19	4791480	4791502	23	*	X7334	55527	4791728	4795571	3844	+	225	upstream	225	FEM1A
chr19	4791713	4791777	65	*	X7335	55527	4791728	4795571	3844	+	0	overlapStart	0	FEM1A
chr19	4968481	4968502	22	*	X7336	23030	4969124	5153608	184485	+	621	upstream	621	KDM4B
chr19	5622717	5622822	106	*	X7338	6294	5623046	5668489	45444	+	223	upstream	223	SAFB
chr19	5622717	5622822	106	*	X7338	9667	5587010	5622938	35929	-	0	inside	115	SAFB2
chr19	5624234	5624405	172	*	X7339	9667	5587010	5622938	35929	-	1295	upstream	1295	SAFB2
chr19	5680429	5680521	93	*	X7340	374875	5680776	5688534	7759	+	254	upstream	254	HSD11B1L
chr19	5680698	5680724	27	*	X7341	125988	5678433	5680911	2479	-	0	inside	186	MICOS13
chr19	5680698	5680724	27	*	X7341	374875	5680776	5688534	7759	+	51	upstream	51	HSD11B1L
chr19	5690174	5690437	264	*	X7342	25873	5690272	5691678	1407	+	0	overlapStart	0	RPL36
chr19	5719954	5720044	91	*	X7343	257062	5720688	5778742	58055	+	643	upstream	643	CATSPERD
chr19	5720058	5720201	144	*	X7344	257062	5720688	5778742	58055	+	486	upstream	486	CATSPERD
chr19	5720058	5720201	144	*	X7344	9361	5691845	5720463	28619	-	0	inside	261	LONP1
chr19	5720233	5720346	114	*	X7345	257062	5720688	5778742	58055	+	341	upstream	341	CATSPERD
chr19	5720233	5720346	114	*	X7345	9361	5691845	5720463	28619	-	0	inside	116	LONP1
chr19	5790778	5790985	208	*	X7347	56931	5785153	5791249	6097	-	0	inside	263	DUS3L
chr19	5791026	5791039	14	*	X7348	56931	5785153	5791249	6097	-	0	inside	209	DUS3L
chr19	5791085	5791145	61	*	X7349	56931	5785153	5791249	6097	-	0	inside	103	DUS3L
chr19	5791165	5791191	27	*	X7350	56931	5785153	5791249	6097	-	0	inside	57	DUS3L
chr19	5791214	5791242	29	*	X7351	56931	5785153	5791249	6097	-	0	inside	6	DUS3L
chr19	5791273	5791345	73	*	X7352	56931	5785153	5791249	6097	-	23	upstream	23	DUS3L
chr19	5791361	5791377	17	*	X7353	56931	5785153	5791249	6097	-	111	upstream	111	DUS3L
chr19	5903697	5903915	219	*	X7354	126328	5891287	5904024	12738	-	0	inside	108	NDUFA11
chr19	5903697	5903915	219	*	X7354	2527	5865837	5904024	38188	-	0	inside	108	FUT5
chr19	5903697	5903915	219	*	X7354	400673	5904852	5910263	5412	+	936	upstream	936	VMAC
chr19	5977994	5978008	15	*	X7355	100128568	5978414	6020374	41961	+	405	upstream	405	LOC100128568
chr19	5978024	5978071	48	*	X7356	100128568	5978414	6020374	41961	+	342	upstream	342	LOC100128568
chr19	5978024	5978071	48	*	X7356	8498	5916152	5978320	62169	-	0	inside	248	RANBP3
chr19	6767687	6767795	109	*	X7361	10045	6752173	6767523	15351	-	163	upstream	163	SH2D3A
chr19	7587272	7587324	53	*	X7366	57192	7587496	7598895	11400	+	171	upstream	171	MCOLN1
chr19	7702004	7702068	65	*	X7368	6813	7701987	7712760	10774	+	0	inside	16	STXBP2
chr19	8386154	8386502	349	*	X7371	4701	8376184	8386280	10097	-	0	overlapStart	0	NDUFA7
chr19	8386154	8386502	349	*	X7371	6234	8386384	8387280	897	+	0	overlapStart	0	RPS28
chr19	8509610	8510003	394	*	X7372	4670	8509803	8554002	44200	+	0	overlapStart	0	HNRNPM
chr19	8579110	8579226	117	*	X7374	84330	8575462	8579048	3587	-	61	upstream	61	ZNF414
chr19	8675270	8675387	118	*	X7375	81794	8645126	8675588	30463	-	0	inside	200	ADAMTS10
chr19	8943025	8943198	174	*	X7378	148156	8920382	8942975	22594	-	49	upstream	49	ZNF558
chr19	9731983	9732384	402	*	X7379	284385	9732158	9745538	13381	+	0	overlapStart	0	ZNF561-AS1
chr19	9731983	9732384	402	*	X7379	93134	9718002	9731916	13915	-	66	upstream	66	ZNF561
chr19	9879207	9879588	382	*	X7381	162993	9862669	9879410	16742	-	0	overlapStart	0	ZNF846
chr19	10216999	10217183	185	*	X7382	56342	10216899	10221975	5077	+	0	inside	99	PPAN
chr19	10216999	10217183	185	*	X7382	692229	10218327	10218411	85	+	1143	upstream	1143	SNORD105
chr19	10216999	10217183	185	*	X7382	692312	10216899	10226064	9166	+	0	inside	99	PPAN-P2RY11
chr19	10217354	10217373	20	*	X7383	692229	10218327	10218411	85	+	953	upstream	953	SNORD105
chr19	10230535	10230757	223	*	X7384	8666	10225690	10230599	4910	-	0	overlapStart	0	EIF3G
chr19	10305543	10305671	129	*	X7385	1786	10244022	10305755	61734	-	0	inside	83	DNMT1
chr19	10426629	10426807	179	*	X7386	112812	10416066	10426691	10626	-	0	overlapStart	0	FDX2
chr19	10514863	10514899	37	*	X7389	100302213	10514134	10514214	81	-	648	upstream	648	MIR1181
chr19	10514863	10514899	37	*	X7389	11140	10501809	10514271	12463	-	591	upstream	591	CDC37
chr19	10654084	10654095	12	*	X7390	84971	10654593	10664094	9502	+	497	upstream	497	ATG4D
chr19	10676434	10676461	28	*	X7391	65095	10663761	10676702	12942	-	0	inside	240	KRI1
chr19	10764417	10764850	434	*	X7392	147727	10762538	10764548	2011	-	0	overlapStart	0	ILF3-DT
chr19	10764417	10764850	434	*	X7392	3609	10764937	10803095	38159	+	86	upstream	86	ILF3
chr19	10764996	10765064	69	*	X7393	147727	10762538	10764548	2011	-	447	upstream	447	ILF3-DT
chr19	10764996	10765064	69	*	X7393	3609	10764937	10803095	38159	+	0	inside	58	ILF3
chr19	10765549	10765567	19	*	X7394	147727	10762538	10764548	2011	-	1000	upstream	1000	ILF3-DT
chr19	10765617	10765691	75	*	X7395	147727	10762538	10764548	2011	-	1068	upstream	1068	ILF3-DT
chr19	10812061	10812255	195	*	X7396	81890	10812112	10824043	11932	+	0	overlapStart	0	QTRT1
chr19	10947160	10947427	268	*	X7397	11018	10943114	10946983	3870	-	176	upstream	176	TMED1
chr19	11039262	11039620	359	*	X7398	78992	11033444	11039357	5914	-	0	overlapStart	0	YIPF2
chr19	11039262	11039620	359	*	X7398	90580	11039424	11040916	1493	+	0	overlapStart	0	TIMM29
chr19	11071218	11071231	14	*	X7399	6597	11071598	11172958	101361	+	366	upstream	366	SMARCA4
chr19	11071382	11071419	38	*	X7400	6597	11071598	11172958	101361	+	178	upstream	178	SMARCA4
chr19	11669961	11670097	137	*	X7404	84337	11663858	11670051	6194	-	0	overlapStart	0	ELOF1
chr19	11708234	11708535	302	*	X7405	199692	11708235	11729974	21740	+	0	overlapStart	0	ZNF627
chr19	12721372	12721822	451	*	X7406	163049	12721732	12740676	18945	+	0	overlapStart	0	ZNF791
chr19	12721372	12721822	451	*	X7406	57474	12686920	12721623	34704	-	0	overlapStart	0	ZNF490
chr19	12780087	12780704	618	*	X7407	51398	12778881	12780465	1585	-	0	overlapStart	0	WDR83OS
chr19	12792408	12792478	71	*	X7408	1725	12786531	12792701	6171	-	0	inside	222	DHPS
chr19	12792542	12792770	229	*	X7409	1725	12786531	12792701	6171	-	0	overlapStart	0	DHPS
chr19	12845417	12845504	88	*	X7412	79002	12841454	12845529	4076	-	0	inside	24	TRIR
chr19	12848283	12848343	61	*	X7413	439	12848306	12859137	10832	+	0	overlapStart	0	GET3
chr19	12848376	12848387	12	*	X7414	439	12848306	12859137	10832	+	0	inside	69	GET3
chr19	12848414	12848424	11	*	X7415	439	12848306	12859137	10832	+	0	inside	107	GET3
chr19	13001436	13001518	83	*	X7422	2639	13001943	13010813	8871	+	424	upstream	424	GCDH
chr19	13044370	13044574	205	*	X7423	2193	13033284	13044558	11275	-	0	overlapStart	0	FARSA
chr19	13049425	13049538	114	*	X7424	811	13049414	13055304	5891	+	0	inside	10	CALR
chr19	13056456	13056828	373	*	X7425	5886	13056628	13064457	7830	+	0	overlapStart	0	RAD23A
chr19	13067738	13067782	45	*	X7426	90480	13064970	13068068	3099	-	0	inside	285	GADD45GIP1
chr19	13068051	13068174	124	*	X7427	90480	13064970	13068068	3099	-	0	overlapStart	0	GADD45GIP1
chr19	13227407	13227458	52	*	X7428	112939	13229102	13251961	22860	+	1643	upstream	1643	NACC1
chr19	13227407	13227458	52	*	X7428	55621	13215714	13227563	11850	-	0	inside	104	TRMT1
chr19	13227500	13227703	204	*	X7429	112939	13229102	13251961	22860	+	1398	upstream	1398	NACC1
chr19	13227500	13227703	204	*	X7429	55621	13215714	13227563	11850	-	0	overlapStart	0	TRMT1
chr19	13228882	13228926	45	*	X7430	112939	13229102	13251961	22860	+	175	upstream	175	NACC1
chr19	13228882	13228926	45	*	X7430	55621	13215714	13227563	11850	-	1318	upstream	1318	TRMT1
chr19	13261051	13261357	307	*	X7431	8677	13254872	13261188	6317	-	0	overlapStart	0	STX10
chr19	13261051	13261357	307	*	X7431	9592	13261282	13265718	4437	+	0	overlapStart	0	IER2
chr19	13261370	13261407	38	*	X7432	8677	13254872	13261188	6317	-	181	upstream	181	STX10
chr19	13261370	13261407	38	*	X7432	9592	13261282	13265718	4437	+	0	inside	87	IER2
